_id,FECHA,TEMPERATURA,PRECIPITACION,VIENTO,DISTRITO
3528,2024-04-29T00:00:00Z,14.8,PRECIPITACION_DESCONOCIDO_3528,0,28079109
3529,2024-04-30T00:00:00Z,14.2,PRECIPITACION_DESCONOCIDO_3529,0,28079109
3530,2024-05-01T00:00:00Z,11.8,PRECIPITACION_DESCONOCIDO_3530,0,28079109
3531,2024-05-02T00:00:00Z,11.5,PRECIPITACION_DESCONOCIDO_3531,0,28079109
3532,2024-05-03T00:00:00Z,14.2,PRECIPITACION_DESCONOCIDO_3532,0,28079109
3533,2024-05-04T00:00:00Z,17.3,PRECIPITACION_DESCONOCIDO_3533,0,28079109
3534,2024-05-05T00:00:00Z,16.6,PRECIPITACION_DESCONOCIDO_3534,0,28079109
3535,2024-05-06T00:00:00Z,16.1,PRECIPITACION_DESCONOCIDO_3535,0,28079109
3536,2024-05-07T00:00:00Z,18.3,PRECIPITACION_DESCONOCIDO_3536,0,28079109
3537,2024-05-08T00:00:00Z,19.0,PRECIPITACION_DESCONOCIDO_3537,0,28079109
3538,2024-05-09T00:00:00Z,21.8,PRECIPITACION_DESCONOCIDO_3538,0,28079109
3539,2024-05-10T00:00:00Z,23.4,PRECIPITACION_DESCONOCIDO_3539,0,28079109
3540,2024-05-11T00:00:00Z,23.1,PRECIPITACION_DESCONOCIDO_3540,0,28079109
3541,2024-05-12T00:00:00Z,23.6,PRECIPITACION_DESCONOCIDO_3541,0,28079109
3542,2024-05-13T00:00:00Z,23.2,PRECIPITACION_DESCONOCIDO_3542,0,28079109
3543,2024-05-14T00:00:00Z,16.8,PRECIPITACION_DESCONOCIDO_3543,0,28079109
3544,2024-05-15T00:00:00Z,15.6,PRECIPITACION_DESCONOCIDO_3544,0,28079109
3545,2024-05-16T00:00:00Z,14.4,PRECIPITACION_DESCONOCIDO_3545,0,28079109
3546,2024-05-17T00:00:00Z,15.6,PRECIPITACION_DESCONOCIDO_3546,0,28079109
3547,2024-05-18T00:00:00Z,17.6,PRECIPITACION_DESCONOCIDO_3547,0,28079109
3548,2024-05-19T00:00:00Z,17.7,PRECIPITACION_DESCONOCIDO_3548,0,28079109
3549,2024-05-20T00:00:00Z,12.9,PRECIPITACION_DESCONOCIDO_3549,0,28079109
3550,2024-05-21T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3550,0,28079109
3551,2024-05-22T00:00:00Z,19.6,PRECIPITACION_DESCONOCIDO_3551,0,28079109
3552,2024-05-23T00:00:00Z,20.1,PRECIPITACION_DESCONOCIDO_3552,0,28079109
3553,2024-05-24T00:00:00Z,21.4,PRECIPITACION_DESCONOCIDO_3553,0,28079109
3554,2024-05-25T00:00:00Z,23.0,PRECIPITACION_DESCONOCIDO_3554,0,28079109
3555,2024-05-26T00:00:00Z,23.7,PRECIPITACION_DESCONOCIDO_3555,0,28079109
3556,2024-05-27T00:00:00Z,25.2,PRECIPITACION_DESCONOCIDO_3556,0,28079109
3557,2024-05-28T00:00:00Z,25.1,PRECIPITACION_DESCONOCIDO_3557,0,28079109
3558,2024-05-29T00:00:00Z,27.7,PRECIPITACION_DESCONOCIDO_3558,0,28079109
3559,2024-05-30T00:00:00Z,28.4,PRECIPITACION_DESCONOCIDO_3559,0,28079109
3560,2024-05-31T00:00:00Z,24.2,PRECIPITACION_DESCONOCIDO_3560,0,28079109
3561,2024-06-01T00:00:00Z,21.7,PRECIPITACION_DESCONOCIDO_3561,0,28079109
3562,2024-06-02T00:00:00Z,22.0,PRECIPITACION_DESCONOCIDO_3562,0,28079109
3563,2024-06-03T00:00:00Z,23.7,PRECIPITACION_DESCONOCIDO_3563,0,28079109
3564,2024-06-04T00:00:00Z,25.3,PRECIPITACION_DESCONOCIDO_3564,0,28079109
3565,2024-06-05T00:00:00Z,27.8,PRECIPITACION_DESCONOCIDO_3565,0,28079109
3566,2024-06-06T00:00:00Z,28.2,PRECIPITACION_DESCONOCIDO_3566,0,28079109
3567,2024-06-07T00:00:00Z,27.7,PRECIPITACION_DESCONOCIDO_3567,0,28079109
3568,2024-06-08T00:00:00Z,21.0,PRECIPITACION_DESCONOCIDO_3568,0,28079109
3569,2024-06-09T00:00:00Z,20.8,PRECIPITACION_DESCONOCIDO_3569,0,28079109
3570,2024-06-10T00:00:00Z,18.4,PRECIPITACION_DESCONOCIDO_3570,0,28079109
3571,2024-06-11T00:00:00Z,20.6,PRECIPITACION_DESCONOCIDO_3571,0,28079109
3572,2024-06-12T00:00:00Z,20.9,PRECIPITACION_DESCONOCIDO_3572,0,28079109
3573,2024-06-13T00:00:00Z,21.8,PRECIPITACION_DESCONOCIDO_3573,0,28079109
3574,2024-06-14T00:00:00Z,24.8,PRECIPITACION_DESCONOCIDO_3574,0,28079109
3575,2024-06-15T00:00:00Z,24.6,PRECIPITACION_DESCONOCIDO_3575,0,28079109
3576,2024-06-16T00:00:00Z,24.9,PRECIPITACION_DESCONOCIDO_3576,0,28079109
3577,2024-06-17T00:00:00Z,24.9,PRECIPITACION_DESCONOCIDO_3577,0,28079109
3578,2024-06-18T00:00:00Z,22.1,PRECIPITACION_DESCONOCIDO_3578,0,28079109
3579,2024-06-19T00:00:00Z,20.3,PRECIPITACION_DESCONOCIDO_3579,0,28079109
3580,2024-06-20T00:00:00Z,17.9,PRECIPITACION_DESCONOCIDO_3580,0,28079109
3581,2024-06-21T00:00:00Z,22.3,PRECIPITACION_DESCONOCIDO_3581,0,28079109
3582,2024-06-22T00:00:00Z,25.4,PRECIPITACION_DESCONOCIDO_3582,0,28079109
3583,2024-06-23T00:00:00Z,25.7,PRECIPITACION_DESCONOCIDO_3583,0,28079109
3584,2024-06-24T00:00:00Z,26.5,PRECIPITACION_DESCONOCIDO_3584,0,28079109
3585,2024-06-25T00:00:00Z,28.0,PRECIPITACION_DESCONOCIDO_3585,0,28079109
3586,2024-06-26T00:00:00Z,25.7,PRECIPITACION_DESCONOCIDO_3586,0,28079109
3587,2024-06-27T00:00:00Z,27.5,PRECIPITACION_DESCONOCIDO_3587,0,28079109
3588,2024-06-28T00:00:00Z,23.9,PRECIPITACION_DESCONOCIDO_3588,0,28079109
3589,2024-06-29T00:00:00Z,20.2,PRECIPITACION_DESCONOCIDO_3589,0,28079109
3590,2024-06-30T00:00:00Z,22.1,PRECIPITACION_DESCONOCIDO_3590,0,28079109
3591,2024-07-01T00:00:00Z,25.4,PRECIPITACION_DESCONOCIDO_3591,0,28079109
3592,2024-07-02T00:00:00Z,25.5,PRECIPITACION_DESCONOCIDO_3592,0,28079109
3593,2024-07-03T00:00:00Z,27.5,PRECIPITACION_DESCONOCIDO_3593,0,28079109
3594,2024-07-04T00:00:00Z,30.5,PRECIPITACION_DESCONOCIDO_3594,0,28079109
3595,2024-07-05T00:00:00Z,31.2,PRECIPITACION_DESCONOCIDO_3595,0,28079109
3596,2024-07-06T00:00:00Z,30.1,PRECIPITACION_DESCONOCIDO_3596,0,28079109
3597,2024-07-07T00:00:00Z,25.9,PRECIPITACION_DESCONOCIDO_3597,0,28079109
3598,2024-07-08T00:00:00Z,27.1,PRECIPITACION_DESCONOCIDO_3598,0,28079109
3599,2024-07-09T00:00:00Z,27.6,PRECIPITACION_DESCONOCIDO_3599,0,28079109
3600,2024-07-10T00:00:00Z,28.5,PRECIPITACION_DESCONOCIDO_3600,0,28079109
3601,2024-07-11T00:00:00Z,26.0,PRECIPITACION_DESCONOCIDO_3601,0,28079109
3602,2024-07-12T00:00:00Z,32.6,PRECIPITACION_DESCONOCIDO_3602,0,28079109
3603,2024-07-13T00:00:00Z,27.4,PRECIPITACION_DESCONOCIDO_3603,0,28079109
3604,2024-07-14T00:00:00Z,27.8,PRECIPITACION_DESCONOCIDO_3604,0,28079109
3605,2024-07-15T00:00:00Z,26.8,PRECIPITACION_DESCONOCIDO_3605,0,28079109
3606,2024-07-16T00:00:00Z,27.3,PRECIPITACION_DESCONOCIDO_3606,0,28079109
3607,2024-07-17T00:00:00Z,28.8,PRECIPITACION_DESCONOCIDO_3607,0,28079109
3608,2024-07-18T00:00:00Z,30.3,PRECIPITACION_DESCONOCIDO_3608,0,28079109
3609,2024-07-19T00:00:00Z,32.0,PRECIPITACION_DESCONOCIDO_3609,0,28079109
3610,2024-07-20T00:00:00Z,30.6,PRECIPITACION_DESCONOCIDO_3610,0,28079109
3611,2024-07-21T00:00:00Z,28.7,PRECIPITACION_DESCONOCIDO_3611,0,28079109
3612,2024-07-22T00:00:00Z,28.7,PRECIPITACION_DESCONOCIDO_3612,0,28079109
3613,2024-07-23T00:00:00Z,32.5,PRECIPITACION_DESCONOCIDO_3613,0,28079109
3614,2024-07-24T00:00:00Z,34.0,PRECIPITACION_DESCONOCIDO_3614,0,28079109
3615,2024-07-25T00:00:00Z,34.0,PRECIPITACION_DESCONOCIDO_3615,0,28079109
3616,2024-07-26T00:00:00Z,32.4,PRECIPITACION_DESCONOCIDO_3616,0,28079109
3617,2024-07-27T00:00:00Z,32.6,PRECIPITACION_DESCONOCIDO_3617,0,28079109
3618,2024-07-28T00:00:00Z,32.5,PRECIPITACION_DESCONOCIDO_3618,0,28079109
3619,2024-07-29T00:00:00Z,31.1,PRECIPITACION_DESCONOCIDO_3619,0,28079109
3620,2024-07-30T00:00:00Z,32.0,PRECIPITACION_DESCONOCIDO_3620,0,28079109
3621,2024-07-31T00:00:00Z,32.5,PRECIPITACION_DESCONOCIDO_3621,0,28079109
3622,2024-01-01T00:00:00Z,6.9,PRECIPITACION_DESCONOCIDO_3622,0,28079110
3623,2024-01-02T00:00:00Z,6.1,PRECIPITACION_DESCONOCIDO_3623,0,28079110
3624,2024-01-03T00:00:00Z,11.2,PRECIPITACION_DESCONOCIDO_3624,0,28079110
3625,2024-01-04T00:00:00Z,9.7,PRECIPITACION_DESCONOCIDO_3625,0,28079110
3626,2024-01-05T00:00:00Z,7.5,PRECIPITACION_DESCONOCIDO_3626,0,28079110
3627,2024-01-06T00:00:00Z,7.0,PRECIPITACION_DESCONOCIDO_3627,0,28079110
3628,2024-01-07T00:00:00Z,6.7,PRECIPITACION_DESCONOCIDO_3628,0,28079110
3629,2024-01-08T00:00:00Z,6.9,PRECIPITACION_DESCONOCIDO_3629,0,28079110
3630,2024-01-09T00:00:00Z,6.3,PRECIPITACION_DESCONOCIDO_3630,0,28079110
3631,2024-01-10T00:00:00Z,6.7,PRECIPITACION_DESCONOCIDO_3631,0,28079110
3632,2024-01-11T00:00:00Z,5.8,PRECIPITACION_DESCONOCIDO_3632,0,28079110
3633,2024-01-12T00:00:00Z,4.5,PRECIPITACION_DESCONOCIDO_3633,0,28079110
3634,2024-01-13T00:00:00Z,6.3,PRECIPITACION_DESCONOCIDO_3634,0,28079110
3635,2024-01-14T00:00:00Z,7.9,PRECIPITACION_DESCONOCIDO_3635,0,28079110
3636,2024-01-15T00:00:00Z,11.7,PRECIPITACION_DESCONOCIDO_3636,0,28079110
3637,2024-01-16T00:00:00Z,13.3,PRECIPITACION_DESCONOCIDO_3637,0,28079110
3638,2024-01-17T00:00:00Z,11.5,PRECIPITACION_DESCONOCIDO_3638,0,28079110
3639,2024-01-18T00:00:00Z,11.9,PRECIPITACION_DESCONOCIDO_3639,0,28079110
3640,2024-01-19T00:00:00Z,7.3,PRECIPITACION_DESCONOCIDO_3640,0,28079110
3641,2024-01-20T00:00:00Z,6.9,PRECIPITACION_DESCONOCIDO_3641,0,28079110
3642,2024-01-21T00:00:00Z,8.7,PRECIPITACION_DESCONOCIDO_3642,0,28079110
3643,2024-01-22T00:00:00Z,7.1,PRECIPITACION_DESCONOCIDO_3643,0,28079110
3644,2024-01-23T00:00:00Z,10.1,PRECIPITACION_DESCONOCIDO_3644,0,28079110
3645,2024-01-24T00:00:00Z,12.4,PRECIPITACION_DESCONOCIDO_3645,0,28079110
3646,2024-01-25T00:00:00Z,8.6,PRECIPITACION_DESCONOCIDO_3646,0,28079110
3647,2024-01-26T00:00:00Z,17.8,PRECIPITACION_DESCONOCIDO_3647,0,28079110
3648,2024-01-27T00:00:00Z,13.2,PRECIPITACION_DESCONOCIDO_3648,0,28079110
3649,2024-01-28T00:00:00Z,12.5,PRECIPITACION_DESCONOCIDO_3649,0,28079110
3650,2024-01-29T00:00:00Z,12.1,PRECIPITACION_DESCONOCIDO_3650,0,28079110
3651,2024-01-30T00:00:00Z,10.5,PRECIPITACION_DESCONOCIDO_3651,0,28079110
3652,2024-01-31T00:00:00Z,8.3,PRECIPITACION_DESCONOCIDO_3652,0,28079110
3653,2024-02-01T00:00:00Z,11.0,PRECIPITACION_DESCONOCIDO_3653,0,28079110
3654,2024-02-02T00:00:00Z,10.8,PRECIPITACION_DESCONOCIDO_3654,0,28079110
3655,2024-02-03T00:00:00Z,11.0,PRECIPITACION_DESCONOCIDO_3655,0,28079110
3656,2024-02-04T00:00:00Z,11.1,PRECIPITACION_DESCONOCIDO_3656,0,28079110
3657,2024-02-05T00:00:00Z,10.2,PRECIPITACION_DESCONOCIDO_3657,0,28079110
3658,2024-02-06T00:00:00Z,10.2,PRECIPITACION_DESCONOCIDO_3658,0,28079110
3659,2024-02-07T00:00:00Z,9.5,PRECIPITACION_DESCONOCIDO_3659,0,28079110
3660,2024-02-08T00:00:00Z,10.0,PRECIPITACION_DESCONOCIDO_3660,0,28079110
3661,2024-02-09T00:00:00Z,9.5,PRECIPITACION_DESCONOCIDO_3661,0,28079110
3662,2024-02-10T00:00:00Z,8.1,PRECIPITACION_DESCONOCIDO_3662,0,28079110
3663,2024-02-11T00:00:00Z,6.1,PRECIPITACION_DESCONOCIDO_3663,0,28079110
3664,2024-02-12T00:00:00Z,10.3,PRECIPITACION_DESCONOCIDO_3664,0,28079110
3665,2024-02-13T00:00:00Z,13.0,PRECIPITACION_DESCONOCIDO_3665,0,28079110
3666,2024-02-14T00:00:00Z,14.0,PRECIPITACION_DESCONOCIDO_3666,0,28079110
3667,2024-02-15T00:00:00Z,12.8,PRECIPITACION_DESCONOCIDO_3667,0,28079110
3668,2024-02-16T00:00:00Z,12.3,PRECIPITACION_DESCONOCIDO_3668,0,28079110
3669,2024-02-17T00:00:00Z,11.3,PRECIPITACION_DESCONOCIDO_3669,0,28079110
3670,2024-02-18T00:00:00Z,11.8,PRECIPITACION_DESCONOCIDO_3670,0,28079110
3671,2024-02-19T00:00:00Z,13.4,PRECIPITACION_DESCONOCIDO_3671,0,28079110
3672,2024-02-20T00:00:00Z,12.7,PRECIPITACION_DESCONOCIDO_3672,0,28079110
3673,2024-02-21T00:00:00Z,11.3,PRECIPITACION_DESCONOCIDO_3673,0,28079110
3674,2024-02-22T00:00:00Z,11.1,PRECIPITACION_DESCONOCIDO_3674,0,28079110
3675,2024-02-23T00:00:00Z,7.1,PRECIPITACION_DESCONOCIDO_3675,0,28079110
3676,2024-02-24T00:00:00Z,7.1,PRECIPITACION_DESCONOCIDO_3676,0,28079110
3677,2024-02-25T00:00:00Z,9.8,PRECIPITACION_DESCONOCIDO_3677,0,28079110
3678,2024-02-26T00:00:00Z,9.0,PRECIPITACION_DESCONOCIDO_3678,0,28079110
3679,2024-02-27T00:00:00Z,8.0,PRECIPITACION_DESCONOCIDO_3679,0,28079110
3680,2024-02-28T00:00:00Z,9.4,PRECIPITACION_DESCONOCIDO_3680,0,28079110
3681,2024-02-29T00:00:00Z,8.9,PRECIPITACION_DESCONOCIDO_3681,0,28079110
3682,2024-03-01T00:00:00Z,8.2,PRECIPITACION_DESCONOCIDO_3682,0,28079110
3683,2024-03-02T00:00:00Z,6.4,PRECIPITACION_DESCONOCIDO_3683,0,28079110
3684,2024-03-03T00:00:00Z,6.4,PRECIPITACION_DESCONOCIDO_3684,0,28079110
3685,2024-03-04T00:00:00Z,9.5,PRECIPITACION_DESCONOCIDO_3685,0,28079110
3686,2024-03-05T00:00:00Z,10.0,PRECIPITACION_DESCONOCIDO_3686,0,28079110
3687,2024-03-06T00:00:00Z,9.4,PRECIPITACION_DESCONOCIDO_3687,0,28079110
3688,2024-03-07T00:00:00Z,8.7,PRECIPITACION_DESCONOCIDO_3688,0,28079110
3689,2024-03-08T00:00:00Z,7.0,PRECIPITACION_DESCONOCIDO_3689,0,28079110
3690,2024-03-09T00:00:00Z,6.2,PRECIPITACION_DESCONOCIDO_3690,0,28079110
3691,2024-03-10T00:00:00Z,8.1,PRECIPITACION_DESCONOCIDO_3691,0,28079110
3692,2024-03-11T00:00:00Z,10.2,PRECIPITACION_DESCONOCIDO_3692,0,28079110
3693,2024-03-12T00:00:00Z,11.0,PRECIPITACION_DESCONOCIDO_3693,0,28079110
3694,2024-03-13T00:00:00Z,12.9,PRECIPITACION_DESCONOCIDO_3694,0,28079110
3695,2024-03-14T00:00:00Z,12.4,PRECIPITACION_DESCONOCIDO_3695,0,28079110
3696,2024-03-15T00:00:00Z,12.8,PRECIPITACION_DESCONOCIDO_3696,0,28079110
3697,2024-03-16T00:00:00Z,13.5,PRECIPITACION_DESCONOCIDO_3697,0,28079110
3698,2024-03-17T00:00:00Z,15.9,PRECIPITACION_DESCONOCIDO_3698,0,28079110
3699,2024-03-18T00:00:00Z,16.5,PRECIPITACION_DESCONOCIDO_3699,0,28079110
3700,2024-03-19T00:00:00Z,18.0,PRECIPITACION_DESCONOCIDO_3700,0,28079110
3701,2024-03-20T00:00:00Z,17.8,PRECIPITACION_DESCONOCIDO_3701,0,28079110
3702,2024-03-21T00:00:00Z,18.7,PRECIPITACION_DESCONOCIDO_3702,0,28079110
3703,2024-03-22T00:00:00Z,19.7,PRECIPITACION_DESCONOCIDO_3703,0,28079110
3704,2024-03-23T00:00:00Z,18.7,PRECIPITACION_DESCONOCIDO_3704,0,28079110
3705,2024-03-24T00:00:00Z,17.5,PRECIPITACION_DESCONOCIDO_3705,0,28079110
3706,2024-03-25T00:00:00Z,12.7,PRECIPITACION_DESCONOCIDO_3706,0,28079110
3707,2024-03-26T00:00:00Z,6.9,PRECIPITACION_DESCONOCIDO_3707,0,28079110
3708,2024-03-27T00:00:00Z,9.1,PRECIPITACION_DESCONOCIDO_3708,0,28079110
3709,2024-03-28T00:00:00Z,11.0,PRECIPITACION_DESCONOCIDO_3709,0,28079110
3710,2024-03-29T00:00:00Z,8.1,PRECIPITACION_DESCONOCIDO_3710,0,28079110
3711,2024-03-30T00:00:00Z,7.5,PRECIPITACION_DESCONOCIDO_3711,0,28079110
3712,2024-03-31T00:00:00Z,7.1,PRECIPITACION_DESCONOCIDO_3712,0,28079110
3713,2024-04-01T00:00:00Z,8.5,PRECIPITACION_DESCONOCIDO_3713,0,28079110
3714,2024-04-02T00:00:00Z,10.5,PRECIPITACION_DESCONOCIDO_3714,0,28079110
3715,2024-04-03T00:00:00Z,13.7,PRECIPITACION_DESCONOCIDO_3715,0,28079110
3716,2024-04-04T00:00:00Z,14.9,PRECIPITACION_DESCONOCIDO_3716,0,28079110
3717,2024-04-05T00:00:00Z,17.0,PRECIPITACION_DESCONOCIDO_3717,0,28079110
3718,2024-04-06T00:00:00Z,19.4,PRECIPITACION_DESCONOCIDO_3718,0,28079110
3719,2024-04-07T00:00:00Z,18.2,PRECIPITACION_DESCONOCIDO_3719,0,28079110
3720,2024-04-08T00:00:00Z,14.0,PRECIPITACION_DESCONOCIDO_3720,0,28079110
3721,2024-04-09T00:00:00Z,11.6,PRECIPITACION_DESCONOCIDO_3721,0,28079110
3722,2024-04-10T00:00:00Z,14.6,PRECIPITACION_DESCONOCIDO_3722,0,28079110
3723,2024-04-11T00:00:00Z,16.0,PRECIPITACION_DESCONOCIDO_3723,0,28079110
3724,2024-04-12T00:00:00Z,21.9,PRECIPITACION_DESCONOCIDO_3724,0,28079110
3725,2024-04-13T00:00:00Z,20.5,PRECIPITACION_DESCONOCIDO_3725,0,28079110
3726,2024-04-14T00:00:00Z,20.8,PRECIPITACION_DESCONOCIDO_3726,0,28079110
3727,2024-04-15T00:00:00Z,21.5,PRECIPITACION_DESCONOCIDO_3727,0,28079110
3728,2024-04-16T00:00:00Z,20.0,PRECIPITACION_DESCONOCIDO_3728,0,28079110
3729,2024-04-17T00:00:00Z,16.6,PRECIPITACION_DESCONOCIDO_3729,0,28079110
3730,2024-04-18T00:00:00Z,16.1,PRECIPITACION_DESCONOCIDO_3730,0,28079110
3731,2024-04-19T00:00:00Z,15.1,PRECIPITACION_DESCONOCIDO_3731,0,28079110
3732,2024-04-20T00:00:00Z,18.1,PRECIPITACION_DESCONOCIDO_3732,0,28079110
3733,2024-04-21T00:00:00Z,17.5,PRECIPITACION_DESCONOCIDO_3733,0,28079110
3734,2024-04-22T00:00:00Z,13.4,PRECIPITACION_DESCONOCIDO_3734,0,28079110
3735,2024-04-23T00:00:00Z,11.1,PRECIPITACION_DESCONOCIDO_3735,0,28079110
3736,2024-04-24T00:00:00Z,12.5,PRECIPITACION_DESCONOCIDO_3736,0,28079110
3737,2024-04-25T00:00:00Z,13.9,PRECIPITACION_DESCONOCIDO_3737,0,28079110
3738,2024-04-26T00:00:00Z,13.6,PRECIPITACION_DESCONOCIDO_3738,0,28079110
3739,2024-04-27T00:00:00Z,11.3,PRECIPITACION_DESCONOCIDO_3739,0,28079110
3740,2024-04-28T00:00:00Z,12.3,PRECIPITACION_DESCONOCIDO_3740,0,28079110
3741,2024-04-29T00:00:00Z,10.5,PRECIPITACION_DESCONOCIDO_3741,0,28079110
3742,2024-04-30T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3742,0,28079110
3743,2024-05-01T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3743,0,28079110
3744,2024-05-02T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3744,0,28079110
3745,2024-05-03T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3745,0,28079110
3746,2024-05-04T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3746,0,28079110
3747,2024-05-05T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3747,0,28079110
3748,2024-05-06T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3748,0,28079110
3749,2024-05-07T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3749,0,28079110
3750,2024-05-08T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3750,0,28079110
3751,2024-05-09T00:00:00Z,23.9,PRECIPITACION_DESCONOCIDO_3751,0,28079110
3752,2024-05-10T00:00:00Z,22.3,PRECIPITACION_DESCONOCIDO_3752,0,28079110
3753,2024-05-11T00:00:00Z,22.1,PRECIPITACION_DESCONOCIDO_3753,0,28079110
3754,2024-05-12T00:00:00Z,21.9,PRECIPITACION_DESCONOCIDO_3754,0,28079110
3755,2024-05-13T00:00:00Z,21.7,PRECIPITACION_DESCONOCIDO_3755,0,28079110
3756,2024-05-14T00:00:00Z,15.3,PRECIPITACION_DESCONOCIDO_3756,0,28079110
3757,2024-05-15T00:00:00Z,14.1,PRECIPITACION_DESCONOCIDO_3757,0,28079110
3758,2024-05-16T00:00:00Z,13.6,PRECIPITACION_DESCONOCIDO_3758,0,28079110
3759,2024-05-17T00:00:00Z,15.2,PRECIPITACION_DESCONOCIDO_3759,0,28079110
3760,2024-05-18T00:00:00Z,16.5,PRECIPITACION_DESCONOCIDO_3760,0,28079110
3761,2024-05-19T00:00:00Z,16.3,PRECIPITACION_DESCONOCIDO_3761,0,28079110
3762,2024-05-20T00:00:00Z,15.4,PRECIPITACION_DESCONOCIDO_3762,0,28079110
3763,2024-05-21T00:00:00Z,15.4,PRECIPITACION_DESCONOCIDO_3763,0,28079110
3764,2024-05-22T00:00:00Z,16.7,PRECIPITACION_DESCONOCIDO_3764,0,28079110
3765,2024-05-23T00:00:00Z,18.7,PRECIPITACION_DESCONOCIDO_3765,0,28079110
3766,2024-05-24T00:00:00Z,20.6,PRECIPITACION_DESCONOCIDO_3766,0,28079110
3767,2024-05-25T00:00:00Z,22.0,PRECIPITACION_DESCONOCIDO_3767,0,28079110
3768,2024-05-26T00:00:00Z,22.3,PRECIPITACION_DESCONOCIDO_3768,0,28079110
3769,2024-05-27T00:00:00Z,23.3,PRECIPITACION_DESCONOCIDO_3769,0,28079110
3770,2024-05-28T00:00:00Z,23.9,PRECIPITACION_DESCONOCIDO_3770,0,28079110
3771,2024-05-29T00:00:00Z,26.7,PRECIPITACION_DESCONOCIDO_3771,0,28079110
3772,2024-05-30T00:00:00Z,27.2,PRECIPITACION_DESCONOCIDO_3772,0,28079110
3773,2024-05-31T00:00:00Z,22.6,PRECIPITACION_DESCONOCIDO_3773,0,28079110
3774,2024-06-01T00:00:00Z,19.7,PRECIPITACION_DESCONOCIDO_3774,0,28079110
3775,2024-06-02T00:00:00Z,20.5,PRECIPITACION_DESCONOCIDO_3775,0,28079110
3776,2024-06-03T00:00:00Z,22.5,PRECIPITACION_DESCONOCIDO_3776,0,28079110
3777,2024-06-04T00:00:00Z,24.5,PRECIPITACION_DESCONOCIDO_3777,0,28079110
3778,2024-06-05T00:00:00Z,26.4,PRECIPITACION_DESCONOCIDO_3778,0,28079110
3779,2024-06-06T00:00:00Z,27.1,PRECIPITACION_DESCONOCIDO_3779,0,28079110
3780,2024-06-07T00:00:00Z,27.4,PRECIPITACION_DESCONOCIDO_3780,0,28079110
3781,2024-06-08T00:00:00Z,20.1,PRECIPITACION_DESCONOCIDO_3781,0,28079110
3782,2024-06-09T00:00:00Z,19.7,PRECIPITACION_DESCONOCIDO_3782,0,28079110
3783,2024-06-10T00:00:00Z,17.3,PRECIPITACION_DESCONOCIDO_3783,0,28079110
3784,2024-06-11T00:00:00Z,19.1,PRECIPITACION_DESCONOCIDO_3784,0,28079110
3785,2024-06-12T00:00:00Z,19.4,PRECIPITACION_DESCONOCIDO_3785,0,28079110
3786,2024-06-13T00:00:00Z,20.8,PRECIPITACION_DESCONOCIDO_3786,0,28079110
3787,2024-06-14T00:00:00Z,23.8,PRECIPITACION_DESCONOCIDO_3787,0,28079110
3788,2024-06-15T00:00:00Z,23.2,PRECIPITACION_DESCONOCIDO_3788,0,28079110
3789,2024-06-16T00:00:00Z,23.1,PRECIPITACION_DESCONOCIDO_3789,0,28079110
3790,2024-06-17T00:00:00Z,23.9,PRECIPITACION_DESCONOCIDO_3790,0,28079110
3791,2024-06-18T00:00:00Z,21.2,PRECIPITACION_DESCONOCIDO_3791,0,28079110
3792,2024-06-19T00:00:00Z,18.8,PRECIPITACION_DESCONOCIDO_3792,0,28079110
3793,2024-06-20T00:00:00Z,16.8,PRECIPITACION_DESCONOCIDO_3793,0,28079110
3794,2024-06-21T00:00:00Z,17.3,PRECIPITACION_DESCONOCIDO_3794,0,28079110
3795,2024-06-22T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3795,0,28079110
3796,2024-06-23T00:00:00Z,0.0,PRECIPITACION_DESCONOCIDO_3796,0,28079110
3797,2024-06-24T00:00:00Z,29.3,PRECIPITACION_DESCONOCIDO_3797,0,28079110
3798,2024-06-25T00:00:00Z,27.2,PRECIPITACION_DESCONOCIDO_3798,0,28079110
3799,2024-06-26T00:00:00Z,25.1,PRECIPITACION_DESCONOCIDO_3799,0,28079110
3800,2024-06-27T00:00:00Z,27.0,PRECIPITACION_DESCONOCIDO_3800,0,28079110
3801,2024-06-28T00:00:00Z,23.1,PRECIPITACION_DESCONOCIDO_3801,0,28079110
3802,2024-06-29T00:00:00Z,19.2,PRECIPITACION_DESCONOCIDO_3802,0,28079110
3803,2024-06-30T00:00:00Z,21.5,PRECIPITACION_DESCONOCIDO_3803,0,28079110
3804,2024-07-01T00:00:00Z,24.0,PRECIPITACION_DESCONOCIDO_3804,0,28079110
3805,2024-07-02T00:00:00Z,24.3,PRECIPITACION_DESCONOCIDO_3805,0,28079110
3806,2024-07-03T00:00:00Z,26.7,PRECIPITACION_DESCONOCIDO_3806,0,28079110
